RowNumber,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited,Surname_encoded,Generation,GeoGender,HasBalance,Active__Prod,Gen_Prod,Gen_Geo
4957,660,Spain,Male,33.0,2,80462.24,1,0.0,0.0,150422.35,0,46,10.0,SpainMale,Y,0.0,10.0,15
4958,752,France,Male,39.0,3,0.0,1,1.0,0.0,188187.05,0,2775,10.0,FranceMale,N,0.0,10.0,1
4959,655,France,Male,37.0,6,109093.41,2,1.0,0.0,1775.52,0,2924,10.0,FranceMale,Y,0.0,20.0,1
4960,543,Spain,Female,46.0,5,140355.6,1,1.0,1.0,85086.78,0,2825,20.0,SpainFemale,Y,1.0,20.0,16
4961,811,France,Male,42.0,10,0.0,2,1.0,1.0,3797.79,0,410,20.0,FranceMale,N,2.0,40.0,2
4962,689,Germany,Male,45.0,0,130170.82,2,1.0,0.0,150856.38,0,427,20.0,GermanyMale,Y,0.0,40.0,9
4963,531,France,Female,42.0,2,0.0,2,0.0,1.0,90537.47,0,1037,20.0,FranceFemale,N,2.0,40.0,2
4964,515,France,Male,40.0,0,109542.29,1,1.0,1.0,166370.81,0,289,20.0,FranceMale,Y,1.0,20.0,2
4965,466,France,Female,41.0,3,33563.95,2,1.0,0.0,178994.13,1,1617,20.0,FranceFemale,Y,0.0,40.0,2
4966,782,France,Male,36.0,1,148795.17,2,1.0,1.0,195681.43,0,1724,10.0,FranceMale,Y,2.0,20.0,1
4967,611,France,Male,64.0,9,0.0,2,1.0,1.0,53277.15,0,675,40.0,FranceMale,N,2.0,80.0,4
4968,621,Germany,Male,40.0,8,174126.75,3,1.0,0.0,172490.78,1,1117,20.0,GermanyMale,Y,0.0,60.0,9
4969,604,Spain,Male,41.0,3,0.0,1,0.0,0.0,11819.84,0,261,20.0,SpainMale,N,0.0,20.0,16
4970,655,Spain,Female,35.0,1,106405.03,1,1.0,1.0,82900.25,0,1351,10.0,SpainFemale,Y,1.0,10.0,15
4971,689,Spain,Male,38.0,2,0.0,1,1.0,1.0,82709.8,0,1786,10.0,SpainMale,N,1.0,10.0,15
4972,681,Spain,Male,30.0,2,128393.29,1,1.0,1.0,180593.45,0,427,10.0,SpainMale,Y,1.0,10.0,15
4973,643,Germany,Male,41.0,2,127841.52,1,1.0,0.0,172363.41,0,1251,20.0,GermanyMale,Y,0.0,20.0,9
4974,617,France,Female,24.0,4,137295.19,2,1.0,1.0,91195.12,0,2083,0.0,FranceFemale,Y,2.0,0.0,0
4975,638,Spain,Female,55.0,2,155828.22,1,0.0,1.0,108987.25,1,2510,30.0,SpainFemale,Y,1.0,30.0,17
4976,743,France,Male,39.0,6,0.0,2,1.0,0.0,44265.28,0,1388,10.0,FranceMale,N,0.0,20.0,1
4977,828,Germany,Female,25.0,7,144351.86,1,1.0,0.0,116613.26,0,2106,0.0,GermanyFemale,Y,0.0,0.0,7
4978,776,Spain,Male,35.0,8,106365.29,1,1.0,1.0,148527.56,0,49,10.0,SpainMale,Y,1.0,10.0,15
4979,540,Germany,Male,35.0,7,127801.88,1,0.0,1.0,84239.46,0,314,10.0,GermanyMale,Y,1.0,10.0,8
4980,616,Germany,Female,45.0,4,122793.96,1,1.0,1.0,62002.04,0,1948,20.0,GermanyFemale,Y,1.0,20.0,9
4981,628,Germany,Male,38.0,10,113525.84,1,1.0,0.0,46044.48,1,2094,10.0,GermanyMale,Y,0.0,10.0,8
4982,667,Spain,Female,23.0,6,136100.69,2,0.0,0.0,169669.33,1,314,0.0,SpainFemale,Y,0.0,0.0,14
4983,615,France,Male,30.0,7,0.0,2,1.0,1.0,156346.84,0,1606,10.0,FranceMale,N,2.0,20.0,1
4984,543,France,Male,30.0,4,140916.81,1,1.0,0.0,157711.18,0,2608,10.0,FranceMale,Y,0.0,10.0,1
4985,553,France,Female,31.0,4,0.0,2,1.0,1.0,89087.4,0,824,10.0,FranceFemale,N,2.0,20.0,1
4986,554,Germany,Male,26.0,4,121365.39,1,1.0,1.0,8742.36,0,1552,0.0,GermanyMale,Y,1.0,0.0,7
4987,684,Spain,Female,36.0,4,0.0,1,1.0,0.0,117038.96,0,1299,10.0,SpainFemale,N,0.0,10.0,15
4988,452,France,Female,35.0,7,0.0,2,1.0,0.0,164241.67,0,2261,10.0,FranceFemale,N,0.0,20.0,1
4989,606,France,Male,47.0,3,93578.68,2,0.0,1.0,137720.56,1,850,20.0,FranceMale,Y,2.0,40.0,2
4990,629,France,Male,40.0,9,0.0,1,1.0,0.0,106.67,0,2085,20.0,FranceMale,N,0.0,20.0,2
4991,659,Spain,Female,33.0,8,115409.6,1,0.0,1.0,1539.21,0,2298,10.0,SpainFemale,Y,1.0,10.0,15
4992,493,France,Female,33.0,8,90791.69,1,1.0,1.0,59659.53,0,343,10.0,FranceFemale,Y,1.0,10.0,1
4993,794,France,Female,62.0,9,123681.32,3,1.0,0.0,173586.63,1,2210,40.0,FranceFemale,Y,0.0,120.0,4
4994,554,France,Female,44.0,6,92436.86,1,1.0,0.0,126033.9,0,2558,20.0,FranceFemale,Y,0.0,20.0,2
4995,796,Germany,Female,52.0,9,167194.36,1,1.0,1.0,62808.93,1,451,30.0,GermanyFemale,Y,1.0,30.0,10
4996,807,France,Female,36.0,4,0.0,2,0.0,1.0,147007.33,0,1849,10.0,FranceFemale,N,2.0,20.0,1
4997,500,Germany,Male,44.0,9,160838.13,2,1.0,0.0,196261.64,0,1974,20.0,GermanyMale,Y,0.0,40.0,9
4998,722,Spain,Male,43.0,1,0.0,1,1.0,0.0,44560.17,1,2644,20.0,SpainMale,N,0.0,20.0,16
4999,559,Spain,Female,40.0,7,144470.77,1,1.0,1.0,18917.95,0,2069,20.0,SpainFemale,Y,1.0,20.0,16
5000,584,Spain,Female,38.0,3,0.0,2,1.0,1.0,4525.4,0,651,10.0,SpainFemale,N,2.0,20.0,15
5001,834,Germany,Female,68.0,9,130169.27,2,0.0,1.0,93112.2,0,882,40.0,GermanyFemale,Y,2.0,80.0,11
5002,754,Spain,Male,35.0,4,0.0,2,1.0,1.0,9658.41,0,1335,10.0,SpainMale,N,2.0,20.0,15
5003,590,France,Male,43.0,7,81076.8,2,1.0,1.0,182627.25,1,2714,20.0,FranceMale,Y,2.0,40.0,2
5004,740,France,Male,36.0,7,0.0,1,1.0,1.0,13177.4,0,1203,10.0,FranceMale,N,1.0,10.0,1
5005,502,Germany,Female,57.0,3,101465.31,1,1.0,0.0,43568.31,1,595,30.0,GermanyFemale,Y,0.0,30.0,10
5006,733,France,Male,48.0,5,0.0,1,0.0,1.0,117830.57,0,2657,20.0,FranceMale,N,1.0,20.0,2
5007,755,Germany,Female,37.0,0,113865.23,2,1.0,1.0,117396.25,0,504,10.0,GermanyFemale,Y,2.0,20.0,8
5008,554,Spain,Female,46.0,7,87603.35,3,0.0,1.0,96929.24,1,150,20.0,SpainFemale,Y,3.0,60.0,16
5009,534,France,Male,36.0,4,120037.96,1,1.0,0.0,36275.94,0,32,10.0,FranceMale,Y,0.0,10.0,1
5010,656,Spain,Male,33.0,4,0.0,2,1.0,0.0,116706.0,0,1990,10.0,SpainMale,N,0.0,20.0,15
5011,575,Germany,Male,49.0,7,121205.15,4,1.0,1.0,168080.53,1,677,20.0,GermanyMale,Y,4.0,80.0,9
5012,480,Spain,Male,47.0,8,75408.33,1,1.0,0.0,25887.89,1,176,20.0,SpainMale,Y,0.0,20.0,16
5013,575,France,Male,40.0,5,0.0,2,1.0,1.0,122488.59,0,1350,20.0,FranceMale,N,2.0,40.0,2
5014,672,France,Female,40.0,3,0.0,1,1.0,0.0,113171.61,1,1038,20.0,FranceFemale,N,0.0,20.0,2
5015,758,Spain,Female,35.0,5,0.0,2,0.0,0.0,100365.51,0,1333,10.0,SpainFemale,N,0.0,20.0,15
5016,682,France,Male,50.0,6,121818.84,2,0.0,1.0,124151.37,0,2659,30.0,FranceMale,Y,2.0,60.0,3
5017,501,France,Female,29.0,8,0.0,2,1.0,0.0,112664.24,0,2020,0.0,FranceFemale,N,0.0,0.0,0
5018,746,Germany,Male,34.0,6,141806.0,2,1.0,1.0,183494.87,0,826,10.0,GermanyMale,Y,2.0,20.0,8
5019,556,France,Female,51.0,8,61354.14,1,1.0,0.0,198810.65,1,289,30.0,FranceFemale,Y,0.0,30.0,3
5020,823,Germany,Female,53.0,4,124954.94,1,0.0,1.0,131259.6,1,2208,30.0,GermanyFemale,Y,1.0,30.0,10
5021,491,Germany,Female,68.0,1,95039.12,1,0.0,1.0,116471.14,1,2096,40.0,GermanyFemale,Y,1.0,40.0,11
5022,638,France,Female,29.0,9,103417.74,1,1.0,1.0,15336.4,0,2822,0.0,FranceFemale,Y,1.0,0.0,0
5023,734,France,Male,45.0,2,0.0,2,1.0,0.0,99593.28,0,2658,20.0,FranceMale,N,0.0,40.0,2
5024,555,France,Male,40.0,10,43028.77,1,1.0,0.0,170514.21,0,563,20.0,FranceMale,Y,0.0,20.0,2
5025,745,Germany,Female,44.0,0,119638.21,1,1.0,1.0,34265.08,1,883,20.0,GermanyFemale,Y,1.0,20.0,9
5026,728,France,Male,37.0,3,122689.51,2,0.0,0.0,106977.53,1,2429,10.0,FranceMale,Y,0.0,20.0,1
5027,626,France,Male,44.0,10,0.0,2,0.0,0.0,164287.86,0,1217,20.0,FranceMale,N,0.0,40.0,2
5028,681,Germany,Male,37.0,8,73179.34,2,1.0,1.0,25292.53,0,2753,10.0,GermanyMale,Y,2.0,20.0,8
5029,478,France,Female,38.0,4,171913.87,1,1.0,0.0,51820.87,1,1669,10.0,FranceFemale,Y,0.0,10.0,1
5030,709,France,Male,38.0,5,0.0,2,1.0,1.0,81452.29,0,2264,10.0,FranceMale,N,2.0,20.0,1
5031,562,Germany,Male,33.0,8,92659.2,2,1.0,0.0,1354.25,0,1330,10.0,GermanyMale,Y,0.0,20.0,8
5032,769,Germany,Female,34.0,7,137239.17,1,1.0,1.0,71379.92,1,2350,10.0,GermanyFemale,Y,1.0,10.0,8
5033,684,Germany,Female,46.0,3,102955.14,2,1.0,0.0,154137.33,0,1306,20.0,GermanyFemale,Y,0.0,40.0,9
5034,536,France,Female,61.0,8,65190.29,1,1.0,1.0,64308.49,1,2415,40.0,FranceFemale,Y,1.0,40.0,4
5035,631,Germany,Female,29.0,2,96863.52,2,1.0,1.0,31613.35,0,1150,0.0,GermanyFemale,Y,2.0,0.0,7
5036,657,Spain,Male,34.0,5,154983.98,1,1.0,0.0,27738.01,0,480,10.0,SpainMale,Y,0.0,10.0,15
5037,699,Germany,Male,59.0,3,106819.65,1,0.0,1.0,163570.25,0,1888,30.0,GermanyMale,Y,1.0,30.0,10
5038,606,Spain,Male,38.0,7,128578.52,1,1.0,1.0,193878.51,0,2545,10.0,SpainMale,Y,1.0,10.0,15
5039,612,France,Female,63.0,2,126473.33,1,0.0,1.0,147545.65,0,2857,40.0,FranceFemale,Y,1.0,40.0,4
5040,660,France,Female,38.0,5,110570.78,2,1.0,0.0,195906.59,0,743,10.0,FranceFemale,Y,0.0,20.0,1
5041,829,Spain,Male,50.0,7,0.0,2,0.0,1.0,178458.86,0,546,30.0,SpainMale,N,2.0,60.0,17
5042,567,Spain,Male,29.0,8,0.0,2,1.0,0.0,156125.72,0,60,0.0,SpainMale,N,0.0,0.0,14
5043,850,France,Female,33.0,3,0.0,2,1.0,1.0,11159.19,0,884,10.0,FranceFemale,N,2.0,20.0,1
5044,712,Spain,Female,44.0,2,0.0,2,0.0,0.0,45738.94,0,438,20.0,SpainFemale,N,0.0,40.0,16
5045,562,France,Male,30.0,3,111099.79,2,0.0,0.0,140650.19,0,1808,10.0,FranceMale,Y,0.0,20.0,1
5046,755,France,Female,29.0,3,0.0,3,1.0,0.0,4733.94,0,2656,0.0,FranceFemale,N,0.0,0.0,0
5047,793,Spain,Male,25.0,3,100913.57,1,0.0,0.0,10579.72,0,1046,0.0,SpainMale,Y,0.0,0.0,14
5048,471,Spain,Male,26.0,8,0.0,2,1.0,1.0,179655.87,0,1965,0.0,SpainMale,N,2.0,0.0,14
5049,707,France,Male,42.0,2,16893.59,1,1.0,1.0,77502.56,0,2876,20.0,FranceMale,Y,1.0,20.0,2
5050,784,Spain,Male,38.0,10,122267.85,1,0.0,0.0,145759.93,0,1199,10.0,SpainMale,Y,0.0,10.0,15
5051,703,France,Male,32.0,1,125685.79,1,1.0,1.0,56246.72,0,1362,10.0,FranceMale,Y,1.0,10.0,1
5052,704,Spain,Male,36.0,8,127397.34,1,1.0,0.0,151335.24,0,2314,10.0,SpainMale,Y,0.0,10.0,15
5053,662,France,Male,38.0,0,105271.56,1,0.0,1.0,179833.45,0,1231,10.0,FranceMale,Y,1.0,10.0,1
5054,636,Germany,Female,28.0,2,115265.14,1,0.0,0.0,191627.85,0,60,0.0,GermanyFemale,Y,0.0,0.0,7
5055,640,Spain,Male,36.0,4,0.0,1,0.0,0.0,173016.46,0,1551,10.0,SpainMale,N,0.0,10.0,15
5056,739,Spain,Male,31.0,1,0.0,2,1.0,1.0,58469.75,0,322,10.0,SpainMale,N,2.0,20.0,15
5057,767,Germany,Male,23.0,2,139542.82,1,0.0,1.0,28038.28,0,402,0.0,GermanyMale,Y,1.0,0.0,7
5058,753,Germany,Female,46.0,3,111512.75,3,1.0,0.0,159576.75,1,2762,20.0,GermanyFemale,Y,0.0,60.0,9
5059,714,France,Male,37.0,9,148466.93,2,0.0,1.0,151280.96,0,35,10.0,FranceMale,Y,2.0,20.0,1
5060,707,France,Male,29.0,4,0.0,2,1.0,0.0,139953.94,0,1013,0.0,FranceMale,N,0.0,0.0,0
5061,577,France,Female,35.0,4,108155.49,1,1.0,0.0,105407.79,0,2866,10.0,FranceFemale,Y,0.0,10.0,1
5062,633,France,Female,42.0,1,0.0,2,1.0,0.0,56865.62,0,1716,20.0,FranceFemale,N,0.0,40.0,2
5063,849,Germany,Male,41.0,10,84622.13,1,1.0,1.0,198072.16,0,1570,20.0,GermanyMale,Y,1.0,20.0,9
5064,614,Spain,Female,41.0,7,146997.64,2,0.0,0.0,137791.18,0,1967,20.0,SpainFemale,Y,0.0,40.0,16
5065,558,France,Female,47.0,9,0.0,2,1.0,0.0,103787.28,0,2863,20.0,FranceFemale,N,0.0,40.0,2
5066,832,France,Female,27.0,10,98590.25,1,1.0,0.0,30912.89,0,1967,0.0,FranceFemale,Y,0.0,0.0,0
5067,567,France,Female,26.0,2,0.0,2,1.0,1.0,78651.55,0,2575,0.0,FranceFemale,N,2.0,0.0,0
5068,587,Germany,Female,45.0,8,134980.74,1,1.0,1.0,123309.57,1,1362,20.0,GermanyFemale,Y,1.0,20.0,9
5069,712,Spain,Female,79.0,5,108078.56,1,1.0,1.0,174118.93,0,459,,SpainFemale,Y,1.0,,20
5070,655,Spain,Female,29.0,9,0.0,2,0.0,1.0,85736.26,0,2868,0.0,SpainFemale,N,2.0,0.0,14
5071,641,France,Female,42.0,6,0.0,2,0.0,0.0,121138.77,0,2659,20.0,FranceFemale,N,0.0,40.0,2
5072,676,France,Male,35.0,5,106836.67,2,1.0,0.0,84199.78,0,170,10.0,FranceMale,Y,0.0,20.0,1
5073,472,France,Male,29.0,8,102490.27,1,0.0,1.0,181224.56,0,1081,0.0,FranceMale,Y,1.0,0.0,0
5074,644,Germany,Male,34.0,9,112746.54,2,0.0,0.0,141230.07,0,646,10.0,GermanyMale,Y,0.0,20.0,8
5075,598,France,Male,38.0,0,125487.89,1,0.0,0.0,158111.71,0,2473,10.0,FranceMale,Y,0.0,10.0,1
5076,792,Spain,Male,25.0,8,142862.21,1,1.0,1.0,130639.01,0,2043,0.0,SpainMale,Y,1.0,0.0,14
5077,700,France,Female,37.0,7,0.0,2,1.0,0.0,17040.82,0,357,10.0,FranceFemale,N,0.0,20.0,1
5078,616,France,Male,34.0,10,0.0,2,1.0,0.0,25662.27,0,2453,10.0,FranceMale,N,0.0,20.0,1
5079,743,Spain,Male,35.0,6,79388.33,1,1.0,1.0,193360.69,0,2524,10.0,SpainMale,Y,1.0,10.0,15
5080,427,France,Male,37.0,5,0.0,2,1.0,1.0,121485.1,0,1045,10.0,FranceMale,N,2.0,20.0,1
5081,731,France,Male,29.0,10,0.0,2,1.0,1.0,162452.65,0,2824,0.0,FranceMale,N,2.0,0.0,0
5082,610,France,Female,31.0,6,107784.65,1,1.0,1.0,141137.53,0,925,10.0,FranceFemale,Y,1.0,10.0,1
5083,724,Spain,Female,41.0,4,142880.28,3,0.0,0.0,185541.2,1,392,20.0,SpainFemale,Y,0.0,60.0,16
5084,653,Spain,Female,38.0,9,149571.94,1,1.0,0.0,118383.18,0,511,10.0,SpainFemale,Y,0.0,10.0,15
5085,774,France,Male,49.0,1,142767.39,1,1.0,1.0,8214.41,0,507,20.0,FranceMale,Y,1.0,20.0,2
5086,547,Germany,Male,49.0,8,121537.71,2,1.0,0.0,46521.45,1,2094,20.0,GermanyMale,Y,0.0,40.0,9
5087,719,Spain,Male,50.0,2,0.0,2,0.0,0.0,10772.13,0,1154,30.0,SpainMale,N,0.0,60.0,17
5088,740,Spain,Male,43.0,9,0.0,1,1.0,0.0,199290.68,1,1400,20.0,SpainMale,N,0.0,20.0,16
5089,543,France,Male,42.0,4,89838.71,3,1.0,0.0,85983.54,1,2040,20.0,FranceMale,Y,0.0,60.0,2
5090,688,Germany,Male,45.0,9,103399.87,1,0.0,0.0,129870.93,0,2878,20.0,GermanyMale,Y,0.0,20.0,9
5091,474,France,Female,30.0,9,0.0,2,0.0,0.0,63158.22,0,866,10.0,FranceFemale,N,0.0,20.0,1
5092,505,Germany,Male,43.0,5,136855.94,2,1.0,0.0,171070.52,0,1959,20.0,GermanyMale,Y,0.0,40.0,9
5093,688,France,Female,39.0,0,0.0,2,1.0,0.0,53222.15,1,2803,10.0,FranceFemale,N,0.0,20.0,1
5094,650,Germany,Female,55.0,2,140891.46,3,1.0,1.0,179834.45,1,1667,30.0,GermanyFemale,Y,3.0,90.0,10
5095,610,France,Male,37.0,0,0.0,1,1.0,0.0,114514.64,0,2287,10.0,FranceMale,N,0.0,10.0,1
5096,705,Spain,Female,46.0,5,89364.91,1,0.0,1.0,139162.15,0,2673,20.0,SpainFemale,Y,1.0,20.0,16
5097,669,France,Female,29.0,7,146011.4,1,0.0,0.0,50249.16,0,1362,0.0,FranceFemale,Y,0.0,0.0,0
5098,650,Spain,Male,20.0,8,0.0,2,1.0,1.0,113469.65,0,709,0.0,SpainMale,N,2.0,0.0,14
5099,550,Germany,Male,29.0,9,145294.08,2,1.0,0.0,147484.13,0,2031,0.0,GermanyMale,Y,0.0,0.0,7
5100,595,Germany,Female,45.0,9,106000.12,1,0.0,0.0,191448.96,1,2315,20.0,GermanyFemale,Y,0.0,20.0,9
5101,572,Spain,Female,26.0,5,0.0,2,1.0,0.0,119381.41,0,1808,0.0,SpainFemale,N,0.0,0.0,14
5102,622,Spain,Female,58.0,2,0.0,2,1.0,1.0,33277.31,0,2444,30.0,SpainFemale,N,2.0,60.0,17
5103,662,Spain,Male,20.0,9,104508.77,2,0.0,0.0,73107.53,0,1973,0.0,SpainMale,Y,0.0,0.0,14
5104,783,Germany,Female,58.0,3,127539.3,1,1.0,1.0,96590.39,1,417,30.0,GermanyFemale,Y,1.0,30.0,10
5105,714,Spain,Male,44.0,7,0.0,1,0.0,1.0,6923.11,0,1928,20.0,SpainMale,N,1.0,20.0,16
5106,671,Germany,Male,51.0,3,96891.46,1,1.0,0.0,176403.33,1,2347,30.0,GermanyMale,Y,0.0,30.0,10
5107,600,France,Female,32.0,1,78535.25,1,1.0,0.0,64349.6,0,135,10.0,FranceFemale,Y,0.0,10.0,1
5108,847,Spain,Female,37.0,9,112712.17,1,1.0,0.0,116097.26,0,2429,10.0,SpainFemale,Y,0.0,10.0,15
5109,650,Spain,Male,55.0,9,119618.42,1,1.0,1.0,29861.13,0,2809,30.0,SpainMale,Y,1.0,30.0,17
5110,710,Spain,Female,28.0,6,0.0,1,1.0,0.0,48426.98,0,0,0.0,SpainFemale,N,0.0,0.0,14
5111,682,France,Female,33.0,8,74963.5,1,1.0,1.0,32770.56,0,1887,10.0,FranceFemale,Y,1.0,10.0,1
5112,642,France,Male,26.0,1,138023.79,2,0.0,1.0,117060.2,0,916,0.0,FranceMale,Y,2.0,0.0,0
5113,536,Spain,Female,28.0,4,0.0,1,1.0,1.0,136197.65,0,1049,0.0,SpainFemale,N,1.0,0.0,14
5114,754,France,Female,47.0,1,185513.67,1,1.0,0.0,27438.83,0,2098,20.0,FranceFemale,Y,0.0,20.0,2
5115,678,France,Male,60.0,8,185648.56,1,0.0,0.0,192156.54,1,1594,40.0,FranceMale,Y,0.0,40.0,4
5116,533,Germany,Female,49.0,1,102286.6,3,1.0,0.0,69409.37,1,313,20.0,GermanyFemale,Y,0.0,60.0,9
5117,741,Germany,Male,38.0,4,128015.83,1,1.0,0.0,58440.43,0,2845,10.0,GermanyMale,Y,0.0,10.0,8
5118,757,France,Male,31.0,10,39539.39,2,0.0,0.0,192519.39,0,741,10.0,FranceMale,Y,0.0,20.0,1
5119,721,France,Male,40.0,3,0.0,1,1.0,1.0,144874.67,0,1388,20.0,FranceMale,N,1.0,20.0,2
5120,700,France,Male,37.0,3,77608.46,2,1.0,1.0,175373.46,0,451,10.0,FranceMale,Y,2.0,20.0,1
5121,663,France,Male,26.0,5,141462.13,1,1.0,0.0,440.2,0,336,0.0,FranceMale,Y,0.0,0.0,0
5122,677,Spain,Female,35.0,0,0.0,2,0.0,0.0,76637.38,0,1234,10.0,SpainFemale,N,0.0,20.0,15
5123,655,France,Male,27.0,2,131691.33,1,1.0,0.0,49480.66,0,1623,0.0,FranceMale,Y,0.0,0.0,0
5124,832,Spain,Male,29.0,8,93833.86,1,0.0,1.0,10417.87,0,674,0.0,SpainMale,Y,1.0,0.0,14
5125,721,Spain,Female,46.0,7,137933.39,1,1.0,1.0,67976.57,0,1805,20.0,SpainFemale,Y,1.0,20.0,16
5126,542,Spain,Male,54.0,8,105770.14,1,0.0,1.0,140929.98,1,300,30.0,SpainMale,Y,1.0,30.0,17
5127,654,Spain,Female,54.0,5,0.0,2,0.0,1.0,47139.06,0,1547,30.0,SpainFemale,N,2.0,60.0,17
5128,821,Spain,Female,38.0,8,0.0,2,0.0,1.0,126241.4,1,768,10.0,SpainFemale,N,2.0,20.0,15
5129,508,France,Female,38.0,3,166328.65,2,0.0,1.0,22614.19,0,1230,10.0,FranceFemale,Y,2.0,20.0,1
5130,588,Germany,Female,42.0,2,164307.77,1,1.0,0.0,48498.19,0,1171,20.0,GermanyFemale,Y,0.0,20.0,9
5131,691,Germany,Male,38.0,9,163965.69,2,0.0,1.0,103511.26,0,1807,10.0,GermanyMale,Y,2.0,20.0,8
5132,664,France,Male,40.0,7,125608.72,1,1.0,0.0,122073.48,0,847,20.0,FranceMale,Y,0.0,20.0,2
5133,439,France,Female,66.0,9,0.0,1,1.0,0.0,65535.56,0,2897,40.0,FranceFemale,N,0.0,40.0,4
5134,479,Spain,Male,37.0,6,118433.94,1,0.0,1.0,160060.9,0,1394,10.0,SpainMale,Y,1.0,10.0,15
5135,850,France,Female,55.0,10,98488.08,1,1.0,0.0,155879.57,1,939,30.0,FranceFemale,Y,0.0,30.0,3
5136,518,France,Male,40.0,4,0.0,2,0.0,1.0,194416.58,0,2714,20.0,FranceMale,N,2.0,40.0,2
5137,717,Germany,Female,64.0,10,98362.35,2,1.0,1.0,21630.21,0,2345,40.0,GermanyFemale,Y,2.0,80.0,11
5138,698,France,Female,51.0,6,144237.91,4,1.0,0.0,157143.61,1,1270,30.0,FranceFemale,Y,0.0,120.0,3
5139,850,France,Male,34.0,6,0.0,1,0.0,1.0,52796.31,0,403,10.0,FranceMale,N,1.0,10.0,1
5140,700,Spain,Male,47.0,4,0.0,1,1.0,0.0,121798.52,1,488,20.0,SpainMale,N,0.0,20.0,16
5141,626,France,Female,29.0,4,105767.28,2,0.0,0.0,41104.82,0,1107,0.0,FranceFemale,Y,0.0,0.0,0
5142,774,Spain,Male,32.0,9,0.0,2,1.0,0.0,10604.48,0,2654,10.0,SpainMale,N,0.0,20.0,15
5143,719,Spain,Female,48.0,5,0.0,2,0.0,0.0,78563.66,0,312,20.0,SpainFemale,N,0.0,40.0,16
5144,646,Spain,Male,31.0,2,0.0,1,1.0,1.0,170821.43,1,1943,10.0,SpainMale,N,1.0,10.0,15
5145,485,France,Female,25.0,3,134467.26,1,1.0,1.0,113266.09,0,572,0.0,FranceFemale,Y,1.0,0.0,0
5146,784,Germany,Male,38.0,1,138515.02,1,1.0,1.0,171768.76,0,625,10.0,GermanyMale,Y,1.0,10.0,8
5147,850,Germany,Male,32.0,2,128647.98,2,0.0,0.0,54416.18,0,826,10.0,GermanyMale,Y,0.0,20.0,8
5148,669,France,Female,38.0,9,121858.98,1,1.0,0.0,130755.34,0,1188,10.0,FranceFemale,Y,0.0,10.0,1
5149,731,Spain,Male,70.0,3,0.0,2,1.0,1.0,141180.66,0,1129,,SpainMale,N,2.0,,20
5150,721,France,Female,49.0,1,120108.56,1,0.0,1.0,183421.76,0,726,20.0,FranceFemale,Y,1.0,20.0,2
5151,515,France,Female,37.0,0,196853.62,1,1.0,1.0,132770.11,0,2023,10.0,FranceFemale,Y,1.0,10.0,1
5152,774,France,Female,35.0,3,121418.62,1,1.0,1.0,24400.37,0,768,10.0,FranceFemale,Y,1.0,10.0,1
5153,585,Spain,Male,36.0,10,0.0,2,1.0,1.0,180318.6,0,456,10.0,SpainMale,N,2.0,20.0,15
5154,695,France,Female,29.0,9,0.0,2,1.0,0.0,111565.45,0,165,0.0,FranceFemale,N,0.0,0.0,0
5155,729,Germany,Female,42.0,4,97495.8,2,0.0,0.0,2002.5,0,1572,20.0,GermanyFemale,Y,0.0,40.0,9
5156,713,France,Female,42.0,3,0.0,2,0.0,0.0,82565.01,0,2668,20.0,FranceFemale,N,0.0,40.0,2
5157,555,Spain,Male,33.0,5,127343.4,1,0.0,1.0,121789.3,0,2655,10.0,SpainMale,Y,1.0,10.0,15
5158,699,Spain,Female,50.0,0,158633.61,1,1.0,0.0,193785.87,0,95,30.0,SpainFemale,Y,0.0,30.0,17
5159,587,France,Male,55.0,9,0.0,1,1.0,0.0,64593.07,0,1643,30.0,FranceMale,N,0.0,30.0,3
5160,762,Spain,Female,69.0,9,183744.98,1,1.0,1.0,196993.69,0,2350,40.0,SpainFemale,Y,1.0,40.0,18
5161,510,France,Male,44.0,6,0.0,2,1.0,1.0,175518.31,0,2878,20.0,FranceMale,N,2.0,40.0,2
5162,842,Spain,Male,46.0,9,0.0,1,0.0,0.0,17268.02,0,2674,20.0,SpainMale,N,0.0,20.0,16
5163,608,France,Male,31.0,7,79962.92,2,1.0,0.0,60901.72,0,50,10.0,FranceMale,Y,0.0,20.0,1
5164,850,France,Female,36.0,10,0.0,2,1.0,1.0,100750.03,0,2085,10.0,FranceFemale,N,2.0,20.0,1
5165,642,France,Male,36.0,4,0.0,2,1.0,1.0,195224.91,0,123,10.0,FranceMale,N,2.0,20.0,1
5166,850,France,Male,33.0,7,140956.99,1,0.0,0.0,3510.18,0,399,10.0,FranceMale,Y,0.0,10.0,1
5167,455,Spain,Female,43.0,6,0.0,1,1.0,1.0,81250.79,0,2846,20.0,SpainFemale,N,1.0,20.0,16
5168,726,France,Male,29.0,7,0.0,2,1.0,1.0,91844.14,1,1394,0.0,FranceMale,N,2.0,0.0,0
5169,544,Spain,Male,30.0,8,145241.63,1,1.0,1.0,80676.83,0,494,10.0,SpainMale,Y,1.0,10.0,15
5170,651,Germany,Male,31.0,7,138008.06,2,1.0,0.0,129912.74,0,2659,10.0,GermanyMale,Y,0.0,20.0,8
